id_sample,plot,sample_name,experiment_name,environment,sampling_identifier,measurment,season,LAI_FILE,LAI,DATE,TIME
86_B_ACRE-Biomass_Late_y22_LAI_sampling-5,86,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-086B,6.427,20220830,19:36:42
87_A_ACRE-Biomass_Late_y22_LAI_sampling-5,87,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-087A,5.378,20220830,19:37:08
87_B_ACRE-Biomass_Late_y22_LAI_sampling-5,87,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-087B,4.868,20220830,19:37:29
88_A_ACRE-Biomass_Late_y22_LAI_sampling-5,88,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-088A,5.049,20220830,19:37:53
88_B_ACRE-Biomass_Late_y22_LAI_sampling-5,88,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-088B,5.149,20220830,19:38:15
89_A_ACRE-Biomass_Late_y22_LAI_sampling-5,89,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-089A,4.924,20220830,19:38:40
89_B_ACRE-Biomass_Late_y22_LAI_sampling-5,89,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-089B,4.673,20220830,19:39:05
90_A_ACRE-Biomass_Late_y22_LAI_sampling-5,90,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-090A,5.622,20220830,19:39:37
90_B_ACRE-Biomass_Late_y22_LAI_sampling-5,90,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-090B,5.559,20220830,19:39:58
91_A_ACRE-Biomass_Late_y22_LAI_sampling-5,91,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-091A,6.295,20220830,19:40:21
91_B_ACRE-Biomass_Late_y22_LAI_sampling-5,91,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-091B,5.467,20220830,19:40:41
92_A_ACRE-Biomass_Late_y22_LAI_sampling-5,92,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-092A,4.668,20220830,19:41:05
92_B_ACRE-Biomass_Late_y22_LAI_sampling-5,92,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-092B,4.346,20220830,19:41:31
93_A_ACRE-Biomass_Late_y22_LAI_sampling-5,93,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-093A,3.414,20220830,19:41:58
93_B_ACRE-Biomass_Late_y22_LAI_sampling-5,93,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-093B,3.573,20220830,19:42:39
94_A_ACRE-Biomass_Late_y22_LAI_sampling-5,94,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-094A,5.027,20220830,19:43:04
94_B_ACRE-Biomass_Late_y22_LAI_sampling-5,94,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-094B,4.674,20220830,19:43:26
95_A_ACRE-Biomass_Late_y22_LAI_sampling-5,95,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-095A,4.87,20220830,19:43:51
95_B_ACRE-Biomass_Late_y22_LAI_sampling-5,95,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-095B,4.836,20220830,19:44:17
96_A_ACRE-Biomass_Late_y22_LAI_sampling-5,96,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-096A,3.631,20220830,19:44:52
96_B_ACRE-Biomass_Late_y22_LAI_sampling-5,96,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-096B,3.488,20220830,19:45:13
97_A_ACRE-Biomass_Late_y22_LAI_sampling-5,97,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-097A,5.282,20220830,19:45:53
97_B_ACRE-Biomass_Late_y22_LAI_sampling-5,97,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-097B,5.153,20220830,19:46:11
98_A_ACRE-Biomass_Late_y22_LAI_sampling-5,98,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-098A,4.605,20220830,19:46:35
98_B_ACRE-Biomass_Late_y22_LAI_sampling-5,98,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-098B,4.566,20220830,19:47:02
99_A_ACRE-Biomass_Late_y22_LAI_sampling-5,99,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-099A,5.346,20220830,19:47:30
99_B_ACRE-Biomass_Late_y22_LAI_sampling-5,99,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-099B,5.522,20220830,19:47:54
100_A_ACRE-Biomass_Late_y22_LAI_sampling-5,100,A,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-100A,3.96,20220830,19:48:20
100_B_ACRE-Biomass_Late_y22_LAI_sampling-5,100,B,ACRE-Biomass,Late,sampling-5,LAI,y22,AL5-100B,4.319,20220830,19:48:51
