"plot","range","line","entry","source","rep","environment","id_sample","sample_name","experiment_name","sampling_identifier","variable_name","season","variable_value","date","variable_units"
54,10,"CR17-4112",17,"Rainey",3,"Early planting date","54_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.423,2022-08-09,"LAI"
54,10,"CR17-4112",17,"Rainey",3,"Early planting date","54_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.376,2022-08-17,"LAI"
54,10,"CR17-4112",17,"Rainey",3,"Early planting date","54_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,6.419,2022-08-17,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.9931,2022-07-13,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.9339,2022-07-13,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.633,2022-07-25,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.402,2022-07-25,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.361,2022-08-01,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.761,2022-08-01,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.073,2022-08-09,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.553,2022-08-09,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.814,2022-08-17,"LAI"
55,11,"HM17-02244",13,"Leah",3,"Early planting date","55_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.963,2022-08-17,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0,2022-07-13,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.195,2022-07-13,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.058,2022-07-25,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.696,2022-07-25,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.302,2022-08-01,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.133,2022-08-01,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.9,2022-08-09,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.067,2022-08-09,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.259,2022-08-17,"LAI"
56,11,"CR16-0042",15,"Rainey",3,"Early planting date","56_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.126,2022-08-17,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.689,2022-07-13,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.631,2022-07-13,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.438,2022-07-25,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.366,2022-07-25,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.967,2022-08-01,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.475,2022-08-01,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.831,2022-08-09,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.475,2022-08-09,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.457,2022-08-17,"LAI"
57,11,"K18-2961",5,"Schapaugh",3,"Early planting date","57_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.491,2022-08-17,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.537,2022-07-13,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.091,2022-07-13,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.292,2022-07-25,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,4.062,2022-07-25,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.408,2022-08-01,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.692,2022-08-01,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.303,2022-08-09,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.191,2022-08-09,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.578,2022-08-17,"LAI"
58,11,"K17-6388",4,"Schapaugh",3,"Early planting date","58_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.891,2022-08-17,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.305,2022-07-13,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.158,2022-07-13,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.431,2022-07-25,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.152,2022-07-25,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.548,2022-08-01,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.544,2022-08-01,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.371,2022-08-09,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.182,2022-08-09,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.314,2022-08-17,"LAI"
59,11,"LD00-2817",23,"Checks",3,"Early planting date","59_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.592,2022-08-17,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.619,2022-07-13,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.031,2022-07-13,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.827,2022-07-25,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.703,2022-07-25,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.111,2022-08-01,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,2.819,2022-08-01,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,2.985,2022-08-09,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.313,2022-08-09,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,3.446,2022-08-17,"LAI"
60,11,"LD15-3818",11,"Diers",3,"Early planting date","60_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.363,2022-08-17,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.76,2022-07-13,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.403,2022-07-13,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.848,2022-07-25,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.802,2022-07-25,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,4.066,2022-08-01,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.333,2022-08-01,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.633,2022-08-09,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.021,2022-08-09,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.562,2022-08-17,"LAI"
61,12,"U15-606207",24,"Checks",3,"Early planting date","61_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.014,2022-08-17,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.5665,2022-07-13,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.04,2022-07-13,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.508,2022-07-25,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.756,2022-07-25,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.07,2022-08-01,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,5.244,2022-08-01,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.068,2022-08-09,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.251,2022-08-09,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,3.951,2022-08-17,"LAI"
62,12,"LG15-1913-73",21,"Singh",3,"Early planting date","62_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,3.849,2022-08-17,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.79,2022-07-13,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.908,2022-07-13,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.121,2022-07-25,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.113,2022-07-25,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,1.629,2022-08-01,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,2.52,2022-08-01,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,1.846,2022-08-09,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,1.685,2022-08-09,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,2.379,2022-08-17,"LAI"
63,12,"CR16-4386",20,"Rainey",3,"Early planting date","63_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,2.626,2022-08-17,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.853,2022-07-13,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.402,2022-07-13,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.858,2022-07-25,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.638,2022-08-01,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.562,2022-08-01,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.341,2022-08-09,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.704,2022-08-09,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.311,2022-08-17,"LAI"
64,12,"LG15-1913-86",22,"Singh",3,"Early planting date","64_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.59,2022-08-17,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.631,2022-07-13,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,2.347,2022-07-13,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.931,2022-07-25,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.645,2022-07-25,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,2.977,2022-08-01,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.669,2022-08-01,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.111,2022-08-09,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.376,2022-08-09,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,4.496,2022-08-17,"LAI"
65,12,"SA17-19056",6,"Scaboo",3,"Early planting date","65_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.162,2022-08-17,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.939,2022-07-13,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.8213,2022-07-13,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.572,2022-07-25,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,3.343,2022-07-25,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.741,2022-08-01,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.731,2022-08-01,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,4.099,2022-08-09,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.609,2022-08-09,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_A_ACRE-Biomass_Early_y22_LAI_sampling-5","A","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.363,2022-08-17,"LAI"
66,12,"CR16-2874",19,"Rainey",3,"Early planting date","66_B_ACRE-Biomass_Early_y22_LAI_sampling-5","B","ACRE Public Biomass","sampling-5","Leaf Area Index",2022,5.212,2022-08-17,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_A_ACRE-Biomass_Early_y22_LAI_sampling-1","A","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,1.205,2022-07-13,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_B_ACRE-Biomass_Early_y22_LAI_sampling-1","B","ACRE Public Biomass","sampling-1","Leaf Area Index",2022,0.7342,2022-07-13,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_A_ACRE-Biomass_Early_y22_LAI_sampling-2","A","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,2.137,2022-07-25,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_B_ACRE-Biomass_Early_y22_LAI_sampling-2","B","ACRE Public Biomass","sampling-2","Leaf Area Index",2022,1.748,2022-07-25,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_A_ACRE-Biomass_Early_y22_LAI_sampling-3","A","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.086,2022-08-01,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_B_ACRE-Biomass_Early_y22_LAI_sampling-3","B","ACRE Public Biomass","sampling-3","Leaf Area Index",2022,3.269,2022-08-01,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_A_ACRE-Biomass_Early_y22_LAI_sampling-4","A","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,3.082,2022-08-09,"LAI"
67,13,"HM17-12161",12,"Leah",3,"Early planting date","67_B_ACRE-Biomass_Early_y22_LAI_sampling-4","B","ACRE Public Biomass","sampling-4","Leaf Area Index",2022,2.866,2022-08-09,"LAI"
